site,year,cdc_week,week_start,total_mosquitoes,predicted_count,risk_level,risk_label
SCL005,2020,34,2020-08-17,2.0,2.0,0,Negligible
SCL005,2020,35,2020-08-24,18.0,18.0,2,Low
SCL005,2020,36,2020-08-31,0.0,0.0,0,Negligible
SCL005,2020,37,2020-09-07,55.0,55.0,4,Moderate
SCL005,2020,38,2020-09-14,145.0,145.0,6,Elevated
SCL005,2020,39,2020-09-21,63.0,63.0,4,Moderate
SCL005,2020,40,2020-09-28,35.0,35.0,3,Low-Moderate
SCL005,2020,41,2020-10-05,11.0,11.0,1,Very Low
SCL005,2020,42,2020-10-12,11.0,11.0,1,Very Low
SCL005,2020,43,2020-10-19,13.0,13.0,1,Very Low
SCL005,2020,44,2020-10-26,2.0,2.0,0,Negligible
SCL005,2020,45,2020-11-02,2.0,2.0,0,Negligible
SCL005,2020,48,2020-11-23,0.0,0.0,0,Negligible
SCL005,2021,20,2021-05-10,32.0,32.0,3,Low-Moderate
SCL005,2021,21,2021-05-17,6.0,6.0,0,Negligible
SCL005,2021,22,2021-05-24,1.0,1.0,0,Negligible
SCL005,2021,23,2021-05-31,7.0,7.0,0,Negligible
SCL005,2021,24,2021-06-07,1.0,1.0,0,Negligible
SCL005,2021,25,2021-06-14,11.0,11.0,1,Very Low
SCL005,2021,26,2021-06-21,9.0,9.0,1,Very Low
SCL005,2021,27,2021-06-28,7.0,7.0,0,Negligible
SCL005,2021,28,2021-07-05,19.0,19.0,2,Low
SCL005,2021,29,2021-07-12,34.0,34.0,3,Low-Moderate
SCL005,2021,30,2021-07-19,10.0,10.0,1,Very Low
SCL005,2021,31,2021-07-26,10.0,10.0,1,Very Low
SCL005,2021,32,2021-08-02,15.0,15.0,2,Low
SCL005,2021,33,2021-08-09,15.0,15.0,2,Low
SCL005,2021,34,2021-08-16,13.0,13.0,1,Very Low
SCL005,2021,35,2021-08-23,34.0,34.0,3,Low-Moderate
SCL005,2021,36,2021-08-30,18.0,18.0,2,Low
SCL005,2021,37,2021-09-06,43.0,43.0,4,Moderate
SCL005,2021,38,2021-09-13,31.0,31.0,3,Low-Moderate
SCL005,2021,39,2021-09-20,10.0,10.0,1,Very Low
SCL005,2021,40,2021-09-27,18.0,18.0,2,Low
SCL005,2021,41,2021-10-04,15.0,15.0,2,Low
SCL005,2022,11,2022-03-14,1.0,1.0,0,Negligible
SCL005,2022,12,2022-03-21,0.0,0.0,0,Negligible
SCL005,2022,15,2022-04-11,0.0,0.0,0,Negligible
SCL005,2022,17,2022-04-25,0.0,0.0,0,Negligible
SCL005,2022,18,2022-05-02,5.0,5.0,0,Negligible
SCL005,2022,19,2022-05-09,4.0,4.0,0,Negligible
SCL005,2022,21,2022-05-23,2.0,2.0,0,Negligible
SCL005,2022,22,2022-05-30,7.0,7.0,0,Negligible
SCL005,2022,23,2022-06-06,29.0,29.0,3,Low-Moderate
SCL005,2022,24,2022-06-13,2.0,2.0,0,Negligible
SCL005,2022,25,2022-06-20,3.0,3.0,0,Negligible
SCL005,2022,26,2022-06-27,16.0,16.0,2,Low
SCL005,2022,27,2022-07-04,10.0,10.0,1,Very Low
SCL005,2022,28,2022-07-11,19.0,19.0,2,Low
SCL005,2022,29,2022-07-18,9.0,9.0,1,Very Low
SCL005,2022,31,2022-08-01,0.0,0.0,0,Negligible
SCL005,2022,32,2022-08-08,9.0,9.0,1,Very Low
SCL005,2022,34,2022-08-22,6.0,6.0,0,Negligible
SCL005,2022,35,2022-08-29,6.0,6.0,0,Negligible
SCL005,2022,36,2022-09-05,12.0,12.0,1,Very Low
SCL005,2022,38,2022-09-19,8.0,8.0,0,Negligible
SCL005,2022,39,2022-09-26,10.0,10.0,1,Very Low
SCL005,2022,40,2022-10-03,4.0,4.0,0,Negligible
SCL005,2022,41,2022-10-10,1.0,1.0,0,Negligible
SCL005,2023,15,2023-04-10,1.0,2.1,0,Negligible
SCL005,2023,16,2023-04-17,0.0,1.8,0,Negligible
SCL005,2023,17,2023-04-24,2.0,0.8,0,Negligible
SCL005,2023,19,2023-05-08,2.0,3.0,0,Negligible
SCL005,2023,20,2023-05-15,3.0,3.1,0,Negligible
SCL005,2023,21,2023-05-22,1.0,4.3,0,Negligible
SCL005,2023,22,2023-05-29,5.0,2.5,0,Negligible
SCL005,2023,23,2023-06-05,2.0,6.0,0,Negligible
SCL005,2023,24,2023-06-12,1.0,3.7,0,Negligible
SCL005,2023,25,2023-06-19,2.0,2.3,0,Negligible
SCL005,2023,26,2023-06-26,1.0,3.9,0,Negligible
SCL005,2023,27,2023-07-03,0.0,3.0,0,Negligible
SCL005,2023,28,2023-07-10,1.0,1.8,0,Negligible
SCL005,2023,29,2023-07-17,2.0,3.6,0,Negligible
SCL005,2023,30,2023-07-24,3.0,5.2,0,Negligible
SCL005,2023,31,2023-07-31,4.0,6.0,0,Negligible
SCL005,2023,32,2023-08-07,4.0,5.9,0,Negligible
SCL005,2023,33,2023-08-14,8.0,6.0,0,Negligible
SCL005,2023,35,2023-08-28,1.0,8.4,10,Outbreak
SCL005,2023,36,2023-09-04,5.0,3.6,0,Negligible
SCL005,2023,37,2023-09-11,2.0,5.6,0,Negligible
SCL005,2023,38,2023-09-18,0.0,3.2,0,Negligible
SCL005,2023,39,2023-09-25,3.0,1.0,0,Negligible
SCL005,2024,23,2024-06-03,7.0,3.9,0,Negligible
SCL005,2024,24,2024-06-10,1.0,9.4,1,Very Low
SCL005,2024,25,2024-06-17,1.0,3.3,0,Negligible
SCL005,2024,26,2024-06-24,7.0,3.1,0,Negligible
SCL005,2024,27,2024-07-01,1.0,10.3,1,Very Low
SCL005,2024,28,2024-07-08,9.0,3.6,0,Negligible
SCL005,2024,29,2024-07-15,21.0,12.4,1,Very Low
SCL005,2024,30,2024-07-22,13.0,20.2,2,Low
SCL005,2024,31,2024-07-29,4.0,14.8,10,Outbreak
SCL005,2024,32,2024-08-05,20.0,6.8,0,Negligible
SCL005,2024,33,2024-08-12,40.0,19.0,2,Low
SCL005,2024,34,2024-08-19,10.0,31.2,3,Low-Moderate
SCL005,2024,35,2024-08-26,3.0,10.7,1,Very Low
SCL005,2024,36,2024-09-02,4.0,5.1,0,Negligible
SCL005,2024,37,2024-09-09,6.0,6.6,0,Negligible
SCL005,2024,38,2024-09-16,4.0,7.7,0,Negligible
SCL005,2024,39,2024-09-23,2.0,5.0,0,Negligible
SCL005,2024,40,2024-09-30,2.0,4.0,0,Negligible
SCL005,2025,18,2025-04-28,1.0,4.1,0,Negligible
SCL005,2025,20,2025-05-12,2.0,2.0,0,Negligible
SCL005,2025,21,2025-05-19,2.0,3.0,0,Negligible
SCL005,2025,23,2025-06-02,3.0,3.7,0,Negligible
SCL005,2025,24,2025-06-09,5.0,5.4,0,Negligible
SCL005,2025,25,2025-06-16,18.0,7.9,0,Negligible
SCL005,2025,26,2025-06-23,3.0,17.3,2,Low
SCL005,2025,27,2025-06-30,21.0,5.2,0,Negligible
SCL005,2025,28,2025-07-07,6.0,18.9,2,Low
SCL005,2025,29,2025-07-14,11.0,9.3,1,Very Low
SCL005,2025,31,2025-07-28,9.0,12.6,1,Very Low
SCL005,2025,32,2025-08-04,21.0,11.2,1,Very Low
SCL005,2025,33,2025-08-11,14.0,20.4,2,Low
SCL005,2025,34,2025-08-18,6.0,15.1,2,Low
SCL005,2025,35,2025-08-25,27.0,8.8,10,Outbreak
SCL006,2022,6,2022-02-07,11.0,11.0,1,Very Low
SCL006,2022,7,2022-02-14,0.0,0.0,0,Negligible
SCL006,2022,9,2022-02-28,2.0,2.0,0,Negligible
SCL006,2022,10,2022-03-07,1.0,1.0,0,Negligible
SCL006,2022,11,2022-03-14,5.0,5.0,0,Negligible
SCL006,2022,12,2022-03-21,4.0,4.0,0,Negligible
SCL006,2022,13,2022-03-28,3.0,3.0,0,Negligible
SCL006,2022,14,2022-04-04,11.0,11.0,1,Very Low
SCL006,2022,15,2022-04-11,1.0,1.0,0,Negligible
SCL006,2022,16,2022-04-18,6.0,6.0,0,Negligible
SCL006,2022,17,2022-04-25,5.0,5.0,0,Negligible
SCL006,2022,18,2022-05-02,8.0,8.0,0,Negligible
SCL006,2022,19,2022-05-09,2.0,2.0,0,Negligible
SCL006,2022,21,2022-05-23,2.0,2.0,0,Negligible
SCL006,2022,22,2022-05-30,1.0,1.0,0,Negligible
SCL006,2022,23,2022-06-06,7.0,7.0,0,Negligible
SCL006,2022,24,2022-06-13,1.0,1.0,0,Negligible
SCL006,2022,25,2022-06-20,3.0,3.0,0,Negligible
SCL006,2022,26,2022-06-27,7.0,7.0,0,Negligible
SCL006,2022,36,2022-09-05,26.0,26.0,3,Low-Moderate
SCL006,2023,21,2023-05-22,9.0,20.3,2,Low
SCL006,2023,26,2023-06-26,12.0,8.8,10,Outbreak
SCL006,2023,27,2023-07-03,8.0,12.3,1,Very Low
SGE001,2018,14,2018-04-02,0.0,0.0,0,Negligible
SGE001,2018,15,2018-04-09,0.0,0.0,0,Negligible
SGE001,2018,16,2018-04-16,0.0,0.0,0,Negligible
SGE001,2018,17,2018-04-23,0.0,0.0,0,Negligible
SGE001,2018,18,2018-04-30,3.0,3.0,0,Negligible
SGE001,2018,19,2018-05-07,1.0,1.0,0,Negligible
SGE001,2018,20,2018-05-14,2.0,2.0,0,Negligible
SGE001,2018,21,2018-05-21,3.0,3.0,0,Negligible
SGE001,2018,22,2018-05-28,4.0,4.0,0,Negligible
SGE001,2018,23,2018-06-04,9.0,9.0,1,Very Low
SGE001,2018,24,2018-06-11,12.0,12.0,1,Very Low
SGE001,2018,25,2018-06-18,9.0,9.0,1,Very Low
SGE001,2018,26,2018-06-25,7.0,7.0,0,Negligible
SGE001,2018,27,2018-07-02,9.0,9.0,1,Very Low
SGE001,2018,28,2018-07-09,7.0,7.0,0,Negligible
SGE001,2018,29,2018-07-16,15.0,15.0,2,Low
SGE001,2018,30,2018-07-23,24.0,24.0,3,Low-Moderate
SGE001,2018,31,2018-07-30,13.0,13.0,1,Very Low
SGE001,2018,32,2018-08-06,8.0,8.0,0,Negligible
SGE001,2018,33,2018-08-13,11.0,11.0,1,Very Low
SGE001,2018,34,2018-08-20,8.0,8.0,0,Negligible
SGE001,2018,35,2018-08-27,1.0,1.0,0,Negligible
SGE002,2018,3,2018-01-15,0.0,0.0,0,Negligible
SGE002,2018,5,2018-01-29,1.0,1.0,0,Negligible
SGE002,2018,6,2018-02-05,0.0,0.0,0,Negligible
SGE002,2018,9,2018-03-05,0.0,0.0,0,Negligible
SGE002,2018,11,2018-03-12,0.0,0.0,0,Negligible
SGE002,2018,12,2018-03-19,3.0,3.0,0,Negligible
SGE002,2018,13,2018-03-26,3.0,3.0,0,Negligible
SGE002,2018,14,2018-04-02,2.0,2.0,0,Negligible
SGE002,2018,15,2018-04-09,7.0,7.0,0,Negligible
SGE002,2018,16,2018-04-16,2.0,2.0,0,Negligible
SGE002,2018,17,2018-04-23,10.0,10.0,1,Very Low
SGE002,2018,18,2018-04-30,3.0,3.0,0,Negligible
SGE002,2018,19,2018-05-07,4.0,4.0,0,Negligible
SGE002,2018,20,2018-05-14,3.0,3.0,0,Negligible
SGE002,2018,21,2018-05-21,7.0,7.0,0,Negligible
SGE002,2018,22,2018-05-28,1.0,1.0,0,Negligible
SGE002,2018,23,2018-06-04,21.0,21.0,2,Low
SGE002,2018,24,2018-06-11,17.0,17.0,2,Low
SGE002,2018,25,2018-06-18,29.0,29.0,3,Low-Moderate
SGE002,2018,26,2018-06-25,15.0,15.0,2,Low
SGE002,2018,27,2018-07-02,20.0,20.0,2,Low
SGE002,2018,28,2018-07-09,19.0,19.0,2,Low
SGE002,2018,29,2018-07-16,13.0,13.0,1,Very Low
SGE002,2018,30,2018-07-23,11.0,11.0,1,Very Low
SGE002,2018,31,2018-07-30,17.0,17.0,2,Low
SGE002,2018,32,2018-08-06,31.0,31.0,3,Low-Moderate
SGE002,2018,33,2018-08-13,30.0,30.0,3,Low-Moderate
SGE002,2018,34,2018-08-20,14.0,14.0,1,Very Low
SGE002,2018,35,2018-08-27,10.0,10.0,1,Very Low
SGE002,2018,36,2018-09-03,12.0,12.0,1,Very Low
SGE002,2018,37,2018-09-10,27.0,27.0,3,Low-Moderate
SGE002,2018,39,2018-09-24,13.0,13.0,1,Very Low
SGE002,2018,41,2018-10-08,3.0,3.0,0,Negligible
SGE002,2018,42,2018-10-15,1.0,1.0,0,Negligible
SGE002,2018,45,2018-11-05,1.0,1.0,0,Negligible
SGE002,2018,46,2018-11-12,0.0,0.0,0,Negligible
SGE002,2018,47,2018-11-19,0.0,0.0,0,Negligible
SGE002,2018,48,2018-11-26,0.0,0.0,0,Negligible
SGE002,2019,13,2019-03-25,1.0,1.0,0,Negligible
SGE002,2019,14,2019-04-01,1.0,1.0,0,Negligible
SGE002,2019,15,2019-04-08,0.0,0.0,0,Negligible
SGE002,2019,17,2019-04-22,3.0,3.0,0,Negligible
SGE002,2019,18,2019-04-29,2.0,2.0,0,Negligible
SGE002,2019,19,2019-05-06,10.0,10.0,1,Very Low
SGE002,2019,20,2019-05-13,1.0,1.0,0,Negligible
SGE002,2019,21,2019-05-20,0.0,0.0,0,Negligible
SGE002,2019,22,2019-05-27,4.0,4.0,0,Negligible
SGE002,2019,23,2019-06-03,10.0,10.0,1,Very Low
SGE002,2019,24,2019-06-10,8.0,8.0,0,Negligible
SGE002,2019,25,2019-06-17,12.0,12.0,1,Very Low
